contactsandfaults_id,type,isconcealed,existenceconfidence,identityconfidence,locationconfidencemeters,label,datasourceid,notes,symbol
GMA.ContactsAndFaults.14840,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.72,,306
GMA.ContactsAndFaults.14841,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.72,,306
GMA.ContactsAndFaults.14842,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.89,,306
GMA.ContactsAndFaults.14843,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.64,,306
GMA.ContactsAndFaults.14846,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.64,,306
GMA.ContactsAndFaults.14847,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.72,,306
GMA.ContactsAndFaults.14858,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.64,,306
GMA.ContactsAndFaults.14848,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.72,,306
GMA.ContactsAndFaults.14849,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.64,,306
GMA.ContactsAndFaults.14850,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.89,,306
GMA.ContactsAndFaults.14852,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.89,,306
GMA.ContactsAndFaults.14853,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.89,,306
GMA.ContactsAndFaults.14854,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14855,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.72,,306
GMA.ContactsAndFaults.14856,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.144,,306
GMA.ContactsAndFaults.14857,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.89,,306
GMA.ContactsAndFaults.14892,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14859,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.64,,306
GMA.ContactsAndFaults.14860,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.64,,306
GMA.ContactsAndFaults.14861,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.89,,306
GMA.ContactsAndFaults.14862,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.89,,306
GMA.ContactsAndFaults.14863,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.64,,306
GMA.ContactsAndFaults.14864,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.144,,306
GMA.ContactsAndFaults.14868,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.89,,306
GMA.ContactsAndFaults.14869,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.89,,306
GMA.ContactsAndFaults.14870,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.161,,306
GMA.ContactsAndFaults.14871,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.89,,306
GMA.ContactsAndFaults.14938,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14872,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.89,,306
GMA.ContactsAndFaults.14873,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.105,,306
GMA.ContactsAndFaults.14874,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.72,,306
GMA.ContactsAndFaults.14875,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.161,,306
GMA.ContactsAndFaults.14876,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.72,,306
GMA.ContactsAndFaults.14877,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.105,,306
GMA.ContactsAndFaults.14903,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.89,,306
GMA.ContactsAndFaults.14878,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.72,,306
GMA.ContactsAndFaults.14879,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.105,,306
GMA.ContactsAndFaults.14906,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.180,,306
GMA.ContactsAndFaults.613,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.14880,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.89,,306
GMA.ContactsAndFaults.14881,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.41,,306
GMA.ContactsAndFaults.14893,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.2384,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.14882,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.72,,306
GMA.ContactsAndFaults.14883,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.153,,306
GMA.ContactsAndFaults.14884,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.153,,306
GMA.ContactsAndFaults.14988,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.14,,306
GMA.ContactsAndFaults.14885,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14886,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14909,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.72,,306
GMA.ContactsAndFaults.14887,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14888,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.117,,306
GMA.ContactsAndFaults.14889,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.101,,306
GMA.ContactsAndFaults.14890,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.67,,306
GMA.ContactsAndFaults.14895,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.67,,306
GMA.ContactsAndFaults.14902,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.180,,306
GMA.ContactsAndFaults.14891,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.101,,306
GMA.ContactsAndFaults.14894,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.84,,306
GMA.ContactsAndFaults.14896,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.101,,306
GMA.ContactsAndFaults.14907,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.89,,306
GMA.ContactsAndFaults.14897,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.84,,306
GMA.ContactsAndFaults.14898,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.64,,306
GMA.ContactsAndFaults.14899,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.187,,306
GMA.ContactsAndFaults.14924,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14900,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.187,,306
GMA.ContactsAndFaults.14901,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.72,,306
GMA.ContactsAndFaults.15017,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.186,,306
GMA.ContactsAndFaults.14904,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.72,,306
GMA.ContactsAndFaults.14912,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14925,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.2385,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.14913,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14914,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.31,,306
GMA.ContactsAndFaults.14915,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14916,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14917,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14918,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.149,,306
GMA.ContactsAndFaults.14919,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.72,,306
GMA.ContactsAndFaults.14933,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.72,,306
GMA.ContactsAndFaults.14920,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.89,,306
GMA.ContactsAndFaults.14921,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14935,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.53,,306
GMA.ContactsAndFaults.14922,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.59,,306
GMA.ContactsAndFaults.14923,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14939,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14926,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.151,,306
GMA.ContactsAndFaults.14927,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14928,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14929,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.151,,306
GMA.ContactsAndFaults.14930,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14931,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14932,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14934,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.59,,306
GMA.ContactsAndFaults.14936,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.59,,306
GMA.ContactsAndFaults.14937,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14940,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14941,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14942,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14943,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.59,,306
GMA.ContactsAndFaults.14944,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14945,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.14,,306
GMA.ContactsAndFaults.14946,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14947,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.14,,306
GMA.ContactsAndFaults.14948,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.180,,306
GMA.ContactsAndFaults.14949,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.7097,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.14950,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14951,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14952,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.59,,306
GMA.ContactsAndFaults.14953,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14954,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.116,,306
GMA.ContactsAndFaults.14955,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.59,,306
GMA.ContactsAndFaults.14956,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14957,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14958,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14959,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.463,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.14960,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.59,,306
GMA.ContactsAndFaults.14961,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14962,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.14,,306
GMA.ContactsAndFaults.14963,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14964,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14965,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.4,,306
GMA.ContactsAndFaults.14966,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.124,,306
GMA.ContactsAndFaults.14967,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.151,,306
GMA.ContactsAndFaults.14985,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14968,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.124,,306
GMA.ContactsAndFaults.14969,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14970,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14971,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14972,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14973,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14974,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14975,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14976,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14977,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14978,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14979,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14980,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.124,,306
GMA.ContactsAndFaults.14981,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14982,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15001,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14983,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14984,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14986,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14989,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14990,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14991,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14992,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14993,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14994,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14995,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.59,,306
GMA.ContactsAndFaults.14996,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14997,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.59,,306
GMA.ContactsAndFaults.14998,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.14999,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15000,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15002,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15018,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15019,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15020,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15003,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15004,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15005,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.4,,306
GMA.ContactsAndFaults.15006,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.25,,306
GMA.ContactsAndFaults.15007,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15008,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15009,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15010,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15011,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15012,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15013,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.186,,306
GMA.ContactsAndFaults.649,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.15016,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.3219,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.15022,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15023,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15024,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15025,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15026,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15027,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.186,,306
GMA.ContactsAndFaults.15028,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15029,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15030,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15031,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15032,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.151,,306
GMA.ContactsAndFaults.15033,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.79,,306
GMA.ContactsAndFaults.15034,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15035,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15036,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15037,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15038,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15039,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15040,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15041,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15042,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15043,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15044,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.151,,306
GMA.ContactsAndFaults.15045,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15046,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15047,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15075,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
